;0;1;2;3;4;5
533;Adani Enterprises Ltd.;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=Y00106131&m=919338&c=355082;512599;14/10/2014;Special;India
534;Adani Ports and Special Economic Zone Ltd.;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=Y00130107&m=818560&c=355082;532921;08/08/2013;Annual;India
535;Adani Ports and Special Economic Zone Ltd.;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=Y00130107&m=909347&c=355082;532921;09/08/2014;Annual;India
536;Adani Ports and Special Economic Zone Ltd.;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=INE742F01042&m=954963&c=5643915;532921;19/04/2015;Special;India
537;Adani Ports and Special Economic Zone Ltd.;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=INE742F01042&m=955402&c=5643915;532921;20/04/2015;Court;India
538;Adani Ports and Special Economic Zone Ltd.;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=INE742F01042&m=993185&c=5643915;532921;11/08/2015;Annual;India
539;Adani Ports and Special Economic Zone Ltd.;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=INE742F01042&m=1079410&c=5643915;ADANIPORTS;09/08/2016;Annual;India
540;Adani Ports and Special Economic Zone Ltd.;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=INE742F01042&m=1152557&c=5643915;ADANIPORTS;27/06/2017;Court;India
541;Adani Ports and Special Economic Zone Ltd.;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=INE742F01042&m=1153166&c=5643915;ADANIPORTS;09/08/2017;Annual;India
542;Adani Ports and Special Economic Zone Ltd.;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=INE742F01042&m=1255011&c=5643915;ADANIPORTS;06/08/2018;Annual;India
543;Adani Power Ltd;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=Y0019Q104&m=818555&c=355082;533096;08/08/2013;Annual;India
544;Adastria Co., Ltd.;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=JP3856000009&m=1063707&c=5643915;2685;26/05/2016;Annual;Japan
545;Adastria Co., Ltd.;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=JP3856000009&m=1148583&c=5643915;2685;25/05/2017;Annual;Japan
546;Adastria Co., Ltd.;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=JP3856000009&m=1237765&c=5643915;2685;24/05/2018;Annual;Japan
547;Adastria Holdings Co., Ltd.;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=J63944102&m=885937&c=355082;2685;22/05/2014;Annual;Japan
548;Adastria Holdings Co., Ltd.;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=JP3856000009&m=977319&c=5643915;2685;28/05/2015;Annual;Japan
549;AData Technology Co., Ltd.;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=Y00138100&m=874159&c=355082;3260;23/06/2014;Annual;Taiwan
550;AData Technology Co., Ltd.;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=TW0003260006&m=955230&c=5643915;3260;09/06/2015;Annual;Taiwan
551;AData Technology Co., Ltd.;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=TW0003260006&m=1041825&c=5643915;3260;15/06/2016;Annual;Taiwan
552;ADATA Technology Co., Ltd.;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=TW0003260006&m=1120031&c=5643915;3260;07/06/2017;Annual;Taiwan
553;ADATA Technology Co., Ltd.;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=TW0003260006&m=1215353&c=5643915;3260;15/06/2018;Annual;Taiwan
554;Adcock Ingram Holdings Ltd;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=S00358101&m=844548&c=355082;AIP;31/01/2014;Annual;South Africa
555;Adcock Ingram Holdings Ltd;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=S00358101&m=852061&c=355082;AIP;19/03/2014;Special;South Africa
556;Adcock Ingram Holdings Ltd;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=S00358101&m=859776&c=355082;AIP;10/04/2014;Special;South Africa
557;Adcock Ingram Holdings Ltd;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=S00358101&m=925774&c=5571159;AIP;21/11/2014;Annual;South Africa
558;AddLife AB;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=SE0007982814&m=1079608&c=5643915;ALIF B;01/09/2016;Annual;Sweden
559;Addnode Group AB;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=W3593A109&m=851668&c=355082;ANOD B;07/05/2014;Annual;Sweden
560;Addnode Group AB;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=SE0000472268&m=939845&c=5643915;ANOD B;06/05/2015;Annual;Sweden
561;Addtech AB;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=W4260L105&m=775116&c=355082;ADDT B;28/08/2013;Annual;Sweden
562;Addtech AB;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=W4260L105&m=834024&c=355082;ADDT B;19/11/2013;Special;Sweden
563;Addtech AB;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=W4260L121&m=905739&c=355082;ADDT B;27/08/2014;Annual;Sweden
564;Addtech AB;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=SE0005568136&m=992642&c=5643915;ADDT B;27/08/2015;Annual;Sweden
565;Addtech AB;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=SE0005568136&m=1028300&c=5643915;ADDT B;09/03/2016;Special;Sweden
566;Addtech AB;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=SE0005568136&m=1079163&c=5643915;ADDT B;31/08/2016;Annual;Sweden
567;Addtech AB;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=SE0005568136&m=1115036&c=5643915;ADDT B;31/08/2017;Annual;Sweden
568;Addtech AB;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=SE0005568136&m=1256134&c=5643915;ADDT.B;30/08/2018;Annual;Sweden
569;Addus HomeCare Corporation;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=006739106&m=884347&c=355115;ADUS;18/06/2014;Annual;USA
570;Addus HomeCare Corporation;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=006739106&m=974319&c=5646462;ADUS;17/06/2015;Annual;USA
571;Adecco Group AG;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=CH0012138605&m=1126407&c=5643915;ADEN;20/04/2017;Annual;Switzerland
572;Adecco Group AG;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=CH0012138605&m=1195386&c=5643915;ADEN;19/04/2018;Annual;Switzerland
573;Adecco SA;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=H00392318&m=864330&c=355082;ADEN;15/04/2014;Annual;Switzerland
574;Adecco SA;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=CH0012138605&m=949645&c=5643915;ADEN;21/04/2015;Annual;Switzerland
575;Adecco SA;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=CH0012138605&m=1028628&c=5643915;ADEN;21/04/2016;Annual;Switzerland
576;Adecoagro S.A.;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=L00849106&m=866454&c=355082;AGRO;16/04/2014;Annual;Luxembourg
577;Adecoagro S.A.;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=L00849106&m=957257&c=5646452;AGRO;15/04/2015;Annual;Luxembourg
578;Adecoagro S.A.;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=L00849106&m=1128436&c=5646452;AGRO;19/04/2017;Annual/Special;Luxembourg
579;Adecoagro S.A.;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=L00849106&m=1216922&c=5646452;AGRO;18/04/2018;Annual;Luxembourg
580;Adeka Corp.;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=J0011Q109&m=899246&c=355082;4401;20/06/2014;Annual;Japan
581;Adeka Corp.;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=JP3114800000&m=982127&c=5643915;4401;19/06/2015;Annual;Japan
582;Adeka Corp.;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=JP3114800000&m=1068268&c=5643915;4401;24/06/2016;Annual;Japan
583;Adeka Corp.;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=JP3114800000&m=1153346&c=5643915;4401;23/06/2017;Annual;Japan
584;Adeka Corp.;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=JP3114800000&m=1242728&c=5643915;4401;22/06/2018;Annual;Japan
585;Adel Kalemcilik Ticaret ve Sanayi A.S.;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=M0179H103&m=859364&c=5094943;ADEL;03/04/2014;Annual;Turkey
586;Adel Kalemcilik Ticaret ve Sanayi A.S.;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=TRAADELW91T1&m=951577&c=5643947;ADEL;09/04/2015;Annual;Turkey
587;Adelaide Brighton Ltd.;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=Q0109N101&m=875983&c=355082;ABC;21/05/2014;Annual;Australia
588;Adelaide Brighton Ltd.;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=AU000000ABC7&m=968850&c=5643915;ABC;27/05/2015;Annual;Australia
589;Adelaide Brighton Ltd.;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=AU000000ABC7&m=1056415&c=5643915;ABC;25/05/2016;Annual;Australia
590;Adelaide Brighton Ltd.;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=AU000000ABC7&m=1142338&c=5643915;ABC;25/05/2017;Annual;Australia
591;Adelaide Brighton Ltd.;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=AU000000ABC7&m=1227784&c=5643915;ABC;17/05/2018;Annual;Australia
592;Aderans Co., Ltd.;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=J0012S104&m=881548&c=355082;8170;22/05/2014;Annual;Japan
593;Aderans Co., Ltd.;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=JP3121600005&m=973514&c=5643915;8170;28/05/2015;Annual;Japan
594;Aderans Co., Ltd.;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=JP3121600005&m=1059035&c=5643915;8170;26/05/2016;Annual;Japan
595;Aderans Co., Ltd.;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=JP3121600005&m=1107840&c=5643915;8170;21/01/2017;Special;Japan
596;ADES International Holding Ltd.;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=AEDFXA1EN018&m=1201914&c=5653574;ADES;18/03/2018;Special;United Arab Emirates
597;ADES International Holding Ltd.;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=AEDFXA1EN018&m=1235205&c=5653574;ADES;27/05/2018;Annual;United Arab Emirates
598;Adgar Investment & Development Ltd.;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=M0181B102&m=872451&c=355082;ADGR;18/05/2014;Annual;Israel
599;Adgar Investment & Development Ltd.;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=M0181B102&m=915810&c=355082;ADGR;18/09/2014;Annual;Israel
600;Adgar Investment & Development Ltd.;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=IL0018200837&m=955428&c=5643915;ADGR;29/04/2015;Special;Israel
601;Adgar Investment & Development Ltd.;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=IL0018200837&m=999367&c=5643915;ADGR;06/10/2015;Special;Israel
602;Adgar Investment & Development Ltd.;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=IL0018200837&m=1015182&c=5643915;ADGR;04/01/2016;Special;Israel
603;Adgar Investment & Development Ltd.;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=IL0018200837&m=1039608&c=5643915;ADGR;11/04/2016;Special;Israel
604;Adgar Investment & Development Ltd.;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=IL0018200837&m=1066662&c=5643915;ADGR;28/06/2016;Annual/Special;Israel
605;Adgar Investment & Development Ltd.;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=IL0018200837&m=1080453&c=5643915;ADGR;05/09/2016;Special;Israel
606;Adgar Investment & Development Ltd.;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=IL0018200837&m=1103491&c=5643915;ADGR;05/01/2017;Special;Israel
607;Adgorithms Ltd.;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=IL0011354904&m=996824&c=5643943;ADGO;07/09/2015;Special;Israel
608;Adgorithms Ltd.;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=IL0011354904&m=1074072&c=5643943;ADGO;07/07/2016;Annual;Israel
609;Adgorithms Ltd.;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=IL0011354904&m=1151679&c=5643943;ADGO;22/06/2017;Annual;Israel
610;Adidas AG;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=D0066B185&m=851157&c=355082;ADS;08/05/2014;Annual;Germany
611;Adidas AG;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=DE000A1EWWW0&m=942061&c=5643915;ADS;07/05/2015;Annual;Germany
612;Adidas AG;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=DE000A1EWWW0&m=1000000&c=5643915;ADS;12/05/2016;Annual;Germany
613;adidas AG;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=DE000A1EWWW0&m=1120697&c=5643915;ADS;11/05/2017;Annual;Germany
